user_id,type,subtype,start_posix,end_posix
user_222,ACTIVITY,HOME,2021-06-13T00:00:00Z,2021-06-13T14:34:30Z
user_222,TRIP,CAR,2021-06-13T14:34:30Z,2021-06-13T14:49:30Z
user_222,TRIP,CAR,2021-06-13T14:49:30Z,2021-06-13T14:53:30Z
user_222,ACTIVITY,OTHER,2021-06-13T14:53:30Z,2021-06-13T18:34:30Z
user_222,TRIP,CAR,2021-06-13T18:34:30Z,2021-06-13T18:50:00Z
user_222,ACTIVITY,HOME,2021-06-13T18:50:00Z,2021-06-13T23:59:59Z
user_222,ACTIVITY,HOME,2021-06-14T00:00:00Z,2021-06-14T10:50:00Z
user_222,TRIP,CAR,2021-06-14T10:50:00Z,2021-06-14T10:55:30Z
user_222,TRIP,BIKE,2021-06-14T10:55:30Z,2021-06-14T10:58:30Z
user_222,ACTIVITY,WORK,2021-06-14T10:58:30Z,2021-06-14T18:16:00Z
user_222,TRIP,CAR,2021-06-14T18:16:00Z,2021-06-14T18:25:00Z
user_222,ACTIVITY,HOME,2021-06-14T18:25:00Z,2021-06-14T19:01:30Z
user_222,ACTIVITY,HOME,2021-06-14T19:06:00Z,2021-06-14T23:59:59Z
user_222,ACTIVITY,HOME,2021-06-15T00:00:00Z,2021-06-15T09:51:30Z
user_222,TRIP,CAR,2021-06-15T09:51:30Z,2021-06-15T09:59:30Z
user_222,ACTIVITY,WORK,2021-06-15T09:59:30Z,2021-06-15T17:34:00Z
user_222,TRIP,CAR,2021-06-15T17:34:00Z,2021-06-15T17:41:00Z
user_222,ACTIVITY,HOME,2021-06-15T17:41:00Z,2021-06-15T23:59:59Z
user_222,ACTIVITY,HOME,2021-06-16T00:00:00Z,2021-06-16T09:46:00Z
user_222,TRIP,CAR,2021-06-16T09:46:00Z,2021-06-16T09:50:30Z
user_222,TRIP,CAR,2021-06-16T09:50:30Z,2021-06-16T09:53:30Z
user_222,ACTIVITY,WORK,2021-06-16T09:53:30Z,2021-06-16T17:57:00Z
user_222,TRIP,CAR,2021-06-16T17:57:00Z,2021-06-16T18:03:00Z
user_222,ACTIVITY,HOME,2021-06-16T18:03:00Z,2021-06-16T23:59:59Z
user_222,ACTIVITY,HOME,2021-06-17T00:00:00Z,2021-06-17T10:00:30Z
user_222,TRIP,CAR,2021-06-17T10:00:30Z,2021-06-17T10:06:00Z
user_222,TRIP,WALK,2021-06-17T10:06:00Z,2021-06-17T10:09:00Z
user_222,ACTIVITY,WORK,2021-06-17T10:09:00Z,2021-06-17T18:08:30Z
user_222,TRIP,CAR,2021-06-17T18:08:30Z,2021-06-17T18:16:00Z
user_222,ACTIVITY,OTHER,2021-06-17T18:16:00Z,2021-06-17T18:20:30Z
user_222,TRIP,CAR,2021-06-17T18:20:30Z,2021-06-17T18:27:00Z
user_222,ACTIVITY,HOME,2021-06-17T18:27:00Z,2021-06-17T20:21:00Z
user_222,TRIP,CAR,2021-06-17T20:21:00Z,2021-06-17T20:28:00Z
user_222,TRIP,WALK,2021-06-17T20:28:00Z,2021-06-17T20:31:00Z
user_222,ACTIVITY,OTHER,2021-06-17T20:31:00Z,2021-06-17T21:23:30Z
user_222,TRIP,CAR,2021-06-17T21:23:30Z,2021-06-17T21:31:30Z
user_222,ACTIVITY,HOME,2021-06-17T21:31:30Z,2021-06-17T23:59:59Z
user_222,ACTIVITY,HOME,2021-06-18T00:00:00Z,2021-06-18T09:46:00Z
user_222,TRIP,CAR,2021-06-18T09:46:00Z,2021-06-18T09:53:30Z
user_222,ACTIVITY,WORK,2021-06-18T09:53:30Z,2021-06-18T17:43:30Z
user_222,TRIP,CAR,2021-06-18T17:43:30Z,2021-06-18T17:51:00Z
user_222,ACTIVITY,HOME,2021-06-18T17:51:00Z,2021-06-18T23:59:59Z
user_222,ACTIVITY,HOME,2021-06-19T00:00:00Z,2021-06-19T17:57:30Z
user_222,TRIP,CAR,2021-06-19T17:57:30Z,2021-06-19T18:02:00Z
user_222,TRIP,WALK,2021-06-19T18:02:00Z,2021-06-19T18:06:00Z
user_222,ACTIVITY,OTHER,2021-06-19T18:06:00Z,2021-06-19T18:16:30Z
user_222,TRIP,CAR,2021-06-19T18:16:30Z,2021-06-19T18:22:00Z
user_114,ACTIVITY,HOME,2021-03-27T10:10:30Z,2021-03-27T10:40:30Z
user_114,TRIP,CAR,2021-03-27T10:40:30Z,2021-03-27T11:05:30Z
user_114,ACTIVITY,OTHER,2021-03-27T11:05:30Z,2021-03-27T11:50:00Z
user_114,TRIP,CAR,2021-03-27T11:50:00Z,2021-03-27T12:10:00Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-03-27T12:10:00Z,2021-03-27T13:31:30Z
user_114,TRIP,CAR,2021-03-27T13:31:30Z,2021-03-27T13:55:00Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-03-27T13:55:00Z,2021-03-27T15:45:00Z
user_114,TRIP,CAR,2021-03-27T15:45:00Z,2021-03-27T16:10:30Z
user_114,ACTIVITY,HOME,2021-03-27T16:10:30Z,2021-03-27T18:58:00Z
user_114,TRIP,CAR,2021-03-27T18:58:00Z,2021-03-27T19:14:30Z
user_114,ACTIVITY,EAT_OUT,2021-03-27T19:14:30Z,2021-03-27T19:56:30Z
user_114,TRIP,CAR,2021-03-27T19:56:30Z,2021-03-27T20:13:30Z
user_114,ACTIVITY,HOME,2021-03-27T20:13:30Z,2021-03-27T23:59:59Z
user_114,ACTIVITY,HOME,2021-03-28T00:00:00Z,2021-03-28T18:00:30Z
user_114,TRIP,BIKE,2021-03-28T18:00:30Z,2021-03-28T18:39:30Z
user_114,ACTIVITY,SHOP,2021-03-28T18:39:30Z,2021-03-28T19:23:00Z
user_114,TRIP,BIKE,2021-03-28T19:23:00Z,2021-03-28T19:55:30Z
user_114,ACTIVITY,HOME,2021-03-28T19:55:30Z,2021-03-28T23:59:59Z
user_114,ACTIVITY,HOME,2021-03-29T00:00:00Z,2021-03-29T17:39:00Z
user_114,TRIP,CAR,2021-03-29T17:39:00Z,2021-03-29T18:10:00Z
user_114,ACTIVITY,PERSONAL_BUSINESS,2021-03-29T18:10:00Z,2021-03-29T20:15:30Z
user_114,TRIP,CAR,2021-03-29T20:15:30Z,2021-03-29T20:45:00Z
user_114,ACTIVITY,SHOP,2021-03-29T20:45:00Z,2021-03-29T21:05:00Z
user_114,TRIP,CAR,2021-03-29T21:05:00Z,2021-03-29T21:15:00Z
user_114,ACTIVITY,HOME,2021-03-29T21:15:00Z,2021-03-29T21:16:00Z
user_114,TRIP,WALK,2021-03-29T21:16:00Z,2021-03-29T21:26:00Z
user_114,ACTIVITY,HOME,2021-03-29T21:26:00Z,2021-03-29T23:59:59Z
user_114,ACTIVITY,HOME,2021-03-30T00:00:00Z,2021-03-30T23:59:59Z
user_114,ACTIVITY,HOME,2021-03-31T00:00:00Z,2021-03-31T15:26:30Z
user_114,TRIP,CAR,2021-03-31T15:26:30Z,2021-03-31T16:00:00Z
user_114,ACTIVITY,PERSONAL_BUSINESS,2021-03-31T16:00:00Z,2021-03-31T16:55:30Z
user_114,TRIP,CAR,2021-03-31T16:55:30Z,2021-03-31T17:23:30Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-03-31T17:23:30Z,2021-03-31T23:27:00Z
user_114,TRIP,CAR,2021-03-31T23:27:00Z,2021-03-31T23:58:00Z
user_114,ACTIVITY,HOME,2021-03-31T23:58:00Z,2021-03-31T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-01T00:00:00Z,2021-04-01T13:53:30Z
user_114,TRIP,CAR,2021-04-01T13:53:30Z,2021-04-01T14:20:30Z
user_114,ACTIVITY,PERSONAL_BUSINESS,2021-04-01T14:20:30Z,2021-04-01T14:47:00Z
user_114,TRIP,CAR,2021-04-01T14:47:00Z,2021-04-01T15:04:00Z
user_114,ACTIVITY,EAT_OUT,2021-04-01T15:04:00Z,2021-04-01T15:20:00Z
user_114,TRIP,CAR,2021-04-01T15:20:00Z,2021-04-01T15:36:30Z
user_114,ACTIVITY,HOME,2021-04-01T15:36:30Z,2021-04-01T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-02T00:00:00Z,2021-04-02T17:06:30Z
user_114,TRIP,WALK,2021-04-02T17:06:30Z,2021-04-02T18:24:30Z
user_114,ACTIVITY,SHOP,2021-04-02T18:24:30Z,2021-04-02T18:35:00Z
user_114,TRIP,WALK,2021-04-02T18:35:00Z,2021-04-02T18:49:00Z
user_114,ACTIVITY,HOME,2021-04-02T18:49:00Z,2021-04-02T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-03T00:00:00Z,2021-04-03T15:30:30Z
user_114,TRIP,BIKE,2021-04-03T15:30:30Z,2021-04-03T16:20:00Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-03T16:20:00Z,2021-04-03T18:09:30Z
user_114,TRIP,BIKE,2021-04-03T18:09:30Z,2021-04-03T19:05:30Z
user_114,ACTIVITY,HOME,2021-04-03T19:05:30Z,2021-04-03T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-04T00:00:00Z,2021-04-04T10:10:30Z
user_114,TRIP,CAR,2021-04-04T10:10:30Z,2021-04-04T10:42:30Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-04T10:42:30Z,2021-04-04T14:46:30Z
user_114,TRIP,CAR,2021-04-04T14:46:30Z,2021-04-04T14:53:00Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-04T14:53:00Z,2021-04-04T16:51:00Z
user_114,TRIP,CAR,2021-04-04T16:51:00Z,2021-04-04T16:58:30Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-04T16:58:30Z,2021-04-04T23:59:59Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-05T00:00:00Z,2021-04-05T17:08:00Z
user_114,TRIP,CAR,2021-04-05T17:08:00Z,2021-04-05T17:40:30Z
user_114,ACTIVITY,SHOP,2021-04-05T17:40:30Z,2021-04-05T17:49:30Z
user_114,TRIP,CAR,2021-04-05T17:49:30Z,2021-04-05T17:58:00Z
user_114,ACTIVITY,HOME,2021-04-05T17:58:00Z,2021-04-05T18:01:00Z
user_114,TRIP,WALK,2021-04-05T18:01:00Z,2021-04-05T18:11:00Z
user_114,ACTIVITY,HOME,2021-04-05T18:11:00Z,2021-04-05T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-06T00:00:00Z,2021-04-06T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-07T00:00:00Z,2021-04-07T10:35:00Z
user_114,TRIP,WALK,2021-04-07T10:35:00Z,2021-04-07T10:50:00Z
user_114,ACTIVITY,HOME,2021-04-07T10:50:00Z,2021-04-07T18:42:00Z
user_114,TRIP,CAR,2021-04-07T18:42:00Z,2021-04-07T19:12:30Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-07T19:12:30Z,2021-04-07T23:59:59Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-08T00:00:00Z,2021-04-08T00:05:00Z
user_114,TRIP,CAR,2021-04-08T00:05:00Z,2021-04-08T00:35:00Z
user_114,ACTIVITY,HOME,2021-04-08T00:35:00Z,2021-04-08T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-09T00:00:00Z,2021-04-09T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-10T00:00:00Z,2021-04-10T10:59:00Z
user_114,TRIP,CAR,2021-04-10T10:59:00Z,2021-04-10T11:17:00Z
user_114,ACTIVITY,SHOP,2021-04-10T11:17:00Z,2021-04-10T11:19:30Z
user_114,TRIP,CAR,2021-04-10T11:19:30Z,2021-04-10T11:32:30Z
user_114,ACTIVITY,SHOP,2021-04-10T11:32:30Z,2021-04-10T11:43:00Z
user_114,TRIP,CAR,2021-04-10T11:43:00Z,2021-04-10T12:06:00Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-10T12:06:00Z,2021-04-10T23:59:59Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-11T00:00:00Z,2021-04-11T09:12:00Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-11T09:30:30Z,2021-04-11T12:36:30Z
user_114,TRIP,WALK,2021-04-11T12:36:30Z,2021-04-11T14:02:30Z
user_114,ACTIVITY,LEISURE_RECREATION,2021-04-11T14:02:30Z,2021-04-11T20:36:00Z
user_114,TRIP,CAR,2021-04-11T20:36:00Z,2021-04-11T21:05:30Z
user_114,ACTIVITY,HOME,2021-04-11T21:05:30Z,2021-04-11T23:59:59Z
user_114,ACTIVITY,HOME,2021-04-12T00:00:00Z,2021-04-12T17:38:30Z
user_7,ACTIVITY,HOME,2021-02-15T19:35:30Z,2021-02-15T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-16T00:00:00Z,2021-02-16T13:51:00Z
user_7,TRIP,CAR,2021-02-16T13:51:00Z,2021-02-16T14:01:30Z
user_7,ACTIVITY,OTHER,2021-02-16T14:01:30Z,2021-02-16T14:16:00Z
user_7,TRIP,CAR,2021-02-16T14:16:00Z,2021-02-16T14:25:00Z
user_7,ACTIVITY,HOME,2021-02-16T14:25:00Z,2021-02-16T15:10:30Z
user_7,TRIP,CAR,2021-02-16T15:10:30Z,2021-02-16T15:22:30Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-16T15:22:30Z,2021-02-16T16:41:00Z
user_7,TRIP,CAR,2021-02-16T16:41:00Z,2021-02-16T16:49:30Z
user_7,ACTIVITY,HOME,2021-02-16T16:49:30Z,2021-02-16T17:12:00Z
user_7,TRIP,CAR,2021-02-16T17:12:00Z,2021-02-16T17:23:30Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-16T17:23:30Z,2021-02-16T18:39:00Z
user_7,TRIP,CAR,2021-02-16T18:39:00Z,2021-02-16T18:50:30Z
user_7,ACTIVITY,HOME,2021-02-16T18:50:30Z,2021-02-16T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-17T00:00:00Z,2021-02-17T06:53:00Z
user_7,TRIP,CAR,2021-02-17T06:53:00Z,2021-02-17T07:14:30Z
user_7,TRIP,WALK,2021-02-17T07:14:30Z,2021-02-17T07:18:00Z
user_7,ACTIVITY,PERSONAL_BUSINESS,2021-02-17T07:18:00Z,2021-02-17T07:49:00Z
user_7,TRIP,CAR,2021-02-17T07:49:00Z,2021-02-17T08:08:30Z
user_7,TRIP,CAR,2021-02-17T23:05:00Z,2021-02-17T23:16:00Z
user_7,ACTIVITY,HOME,2021-02-17T23:16:00Z,2021-02-17T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-18T00:00:00Z,2021-02-18T14:44:30Z
user_7,TRIP,CAR,2021-02-18T14:44:30Z,2021-02-18T14:57:00Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-18T14:57:00Z,2021-02-18T16:09:00Z
user_7,TRIP,CAR,2021-02-18T16:09:00Z,2021-02-18T16:18:30Z
user_7,ACTIVITY,HOME,2021-02-18T16:18:30Z,2021-02-18T16:20:00Z
user_7,TRIP,CAR,2021-02-18T16:20:00Z,2021-02-18T16:54:30Z
user_7,ACTIVITY,HOME,2021-02-18T16:54:30Z,2021-02-18T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-19T00:00:00Z,2021-02-19T14:42:00Z
user_7,TRIP,CAR,2021-02-19T14:42:00Z,2021-02-19T15:05:30Z
user_7,ACTIVITY,OTHER,2021-02-19T15:05:30Z,2021-02-19T16:26:00Z
user_7,ACTIVITY,OTHER,2021-02-19T16:26:00Z,2021-02-19T16:31:30Z
user_7,ACTIVITY,OTHER,2021-02-19T16:31:30Z,2021-02-19T17:59:00Z
user_7,TRIP,WALK,2021-02-19T17:59:00Z,2021-02-19T18:03:30Z
user_7,TRIP,CAR,2021-02-19T18:03:30Z,2021-02-19T18:25:00Z
user_7,ACTIVITY,SHOP,2021-02-19T18:25:00Z,2021-02-19T18:33:00Z
user_7,TRIP,CAR,2021-02-19T18:33:00Z,2021-02-19T18:44:00Z
user_7,ACTIVITY,HOME,2021-02-19T18:44:00Z,2021-02-19T19:18:00Z
user_7,TRIP,CAR,2021-02-19T19:18:00Z,2021-02-19T19:30:00Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-19T19:30:00Z,2021-02-19T21:05:30Z
user_7,TRIP,CAR,2021-02-19T21:05:30Z,2021-02-19T21:15:30Z
user_7,ACTIVITY,HOME,2021-02-19T21:15:30Z,2021-02-19T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-20T00:00:00Z,2021-02-20T07:39:30Z
user_7,TRIP,CAR,2021-02-20T07:39:30Z,2021-02-20T07:52:30Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-20T07:52:30Z,2021-02-20T09:07:30Z
user_7,TRIP,CAR,2021-02-20T09:07:30Z,2021-02-20T09:22:00Z
user_7,ACTIVITY,OTHER,2021-02-20T09:22:00Z,2021-02-20T09:27:30Z
user_7,TRIP,CAR,2021-02-20T09:27:30Z,2021-02-20T09:41:30Z
user_7,ACTIVITY,OTHER,2021-02-20T09:41:30Z,2021-02-20T12:17:00Z
user_7,TRIP,CAR,2021-02-20T12:17:00Z,2021-02-20T12:39:00Z
user_7,ACTIVITY,HOME,2021-02-20T12:39:00Z,2021-02-20T14:01:30Z
user_7,TRIP,CAR,2021-02-20T14:01:30Z,2021-02-20T14:13:30Z
user_7,ACTIVITY,OTHER,2021-02-20T14:13:30Z,2021-02-20T19:10:00Z
user_7,TRIP,CAR,2021-02-20T19:10:00Z,2021-02-20T19:23:30Z
user_7,ACTIVITY,OTHER,2021-02-20T19:23:30Z,2021-02-20T19:29:00Z
user_7,TRIP,CAR,2021-02-20T19:29:00Z,2021-02-20T19:43:00Z
user_7,ACTIVITY,HOME,2021-02-20T19:43:00Z,2021-02-20T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-21T00:00:00Z,2021-02-21T11:11:00Z
user_7,TRIP,CAR,2021-02-21T11:11:00Z,2021-02-21T11:23:00Z
user_7,ACTIVITY,OTHER,2021-02-21T11:23:00Z,2021-02-21T12:21:00Z
user_7,TRIP,CAR,2021-02-21T12:21:00Z,2021-02-21T12:33:00Z
user_7,ACTIVITY,HOME,2021-02-21T12:33:00Z,2021-02-21T14:37:00Z
user_7,TRIP,CAR,2021-02-21T14:37:00Z,2021-02-21T14:56:30Z
user_7,ACTIVITY,OTHER,2021-02-21T14:56:30Z,2021-02-21T15:47:30Z
user_7,TRIP,CAR,2021-02-21T15:47:30Z,2021-02-21T16:22:00Z
user_7,ACTIVITY,HOME,2021-02-21T16:22:00Z,2021-02-21T16:55:30Z
user_7,TRIP,CAR,2021-02-21T16:55:30Z,2021-02-21T17:19:00Z
user_7,ACTIVITY,OTHER,2021-02-21T17:19:00Z,2021-02-21T22:04:00Z
user_7,TRIP,CAR,2021-02-21T22:04:00Z,2021-02-21T22:26:30Z
user_7,ACTIVITY,HOME,2021-02-21T22:26:30Z,2021-02-21T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-22T00:00:00Z,2021-02-22T07:19:30Z
user_7,TRIP,CAR,2021-02-22T07:19:30Z,2021-02-22T07:29:30Z
user_7,ACTIVITY,OTHER,2021-02-22T07:29:30Z,2021-02-22T07:37:30Z
user_7,TRIP,WALK,2021-02-22T07:37:30Z,2021-02-22T07:41:00Z
user_7,ACTIVITY,OTHER,2021-02-22T07:41:00Z,2021-02-22T13:45:30Z
user_7,TRIP,CAR,2021-02-22T13:45:30Z,2021-02-22T13:53:00Z
user_7,ACTIVITY,HOME,2021-02-22T13:53:00Z,2021-02-22T16:15:30Z
user_7,TRIP,CAR,2021-02-22T16:15:30Z,2021-02-22T16:25:00Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-22T16:25:00Z,2021-02-22T17:37:00Z
user_7,TRIP,CAR,2021-02-22T17:37:00Z,2021-02-22T17:50:00Z
user_7,ACTIVITY,HOME,2021-02-22T17:50:00Z,2021-02-22T17:53:00Z
user_7,TRIP,CAR,2021-02-22T17:53:00Z,2021-02-22T18:06:30Z
user_7,ACTIVITY,OTHER,2021-02-22T18:06:30Z,2021-02-22T18:11:00Z
user_7,TRIP,CAR,2021-02-22T18:11:00Z,2021-02-22T18:44:30Z
user_7,ACTIVITY,OTHER,2021-02-22T18:44:30Z,2021-02-22T19:12:00Z
user_7,TRIP,CAR,2021-02-22T19:12:00Z,2021-02-22T19:21:30Z
user_7,ACTIVITY,OTHER,2021-02-22T19:21:30Z,2021-02-22T19:53:00Z
user_7,TRIP,CAR,2021-02-22T19:53:00Z,2021-02-22T20:14:30Z
user_7,ACTIVITY,HOME,2021-02-22T20:14:30Z,2021-02-22T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-23T00:00:00Z,2021-02-23T15:14:00Z
user_7,TRIP,CAR,2021-02-23T15:14:00Z,2021-02-23T15:23:30Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-23T15:23:30Z,2021-02-23T16:35:00Z
user_7,TRIP,CAR,2021-02-23T16:35:00Z,2021-02-23T16:42:30Z
user_7,ACTIVITY,HOME,2021-02-23T16:42:30Z,2021-02-23T17:08:00Z
user_7,TRIP,CAR,2021-02-23T17:08:00Z,2021-02-23T17:24:00Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-23T17:24:00Z,2021-02-23T18:38:00Z
user_7,TRIP,CAR,2021-02-23T18:38:00Z,2021-02-23T18:48:00Z
user_7,ACTIVITY,HOME,2021-02-23T18:48:00Z,2021-02-23T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-24T00:00:00Z,2021-02-24T09:14:30Z
user_7,TRIP,CAR,2021-02-24T09:14:30Z,2021-02-24T09:24:00Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-24T09:24:00Z,2021-02-24T10:38:30Z
user_7,TRIP,CAR,2021-02-24T10:38:30Z,2021-02-24T10:50:30Z
user_7,ACTIVITY,HOME,2021-02-24T10:50:30Z,2021-02-24T11:46:00Z
user_7,ACTIVITY,HOME,2021-02-24T11:58:30Z,2021-02-24T13:18:00Z
user_7,TRIP,CAR,2021-02-24T13:18:00Z,2021-02-24T13:45:00Z
user_7,ACTIVITY,HOME,2021-02-24T13:45:00Z,2021-02-24T16:30:00Z
user_7,TRIP,CAR,2021-02-24T16:30:00Z,2021-02-24T16:40:00Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-24T16:40:00Z,2021-02-24T17:58:00Z
user_7,TRIP,CAR,2021-02-24T17:58:00Z,2021-02-24T18:10:00Z
user_7,ACTIVITY,HOME,2021-02-24T18:10:00Z,2021-02-24T19:51:30Z
user_7,TRIP,CAR,2021-02-24T19:51:30Z,2021-02-24T20:15:00Z
user_7,ACTIVITY,HOME,2021-02-24T20:15:00Z,2021-02-24T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-25T00:00:00Z,2021-02-25T05:39:30Z
user_7,TRIP,CAR,2021-02-25T05:39:30Z,2021-02-25T05:48:00Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-25T05:48:00Z,2021-02-25T06:39:00Z
user_7,TRIP,CAR,2021-02-25T06:39:00Z,2021-02-25T06:46:30Z
user_7,ACTIVITY,HOME,2021-02-25T06:46:30Z,2021-02-25T07:31:00Z
user_7,TRIP,CAR,2021-02-25T07:31:00Z,2021-02-25T07:42:30Z
user_7,ACTIVITY,OTHER,2021-02-25T07:42:30Z,2021-02-25T13:47:00Z
user_7,TRIP,WALK,2021-02-25T13:47:00Z,2021-02-25T13:51:30Z
user_7,TRIP,CAR,2021-02-25T13:51:30Z,2021-02-25T14:22:30Z
user_7,ACTIVITY,HOME,2021-02-25T14:22:30Z,2021-02-25T14:41:30Z
user_7,TRIP,CAR,2021-02-25T14:41:30Z,2021-02-25T14:52:30Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-25T14:52:30Z,2021-02-25T16:07:00Z
user_7,TRIP,CAR,2021-02-25T16:07:00Z,2021-02-25T16:19:00Z
user_7,ACTIVITY,HOME,2021-02-25T16:19:00Z,2021-02-25T18:53:30Z
user_7,TRIP,CAR,2021-02-25T18:53:30Z,2021-02-25T19:02:00Z
user_7,ACTIVITY,OTHER,2021-02-25T19:02:00Z,2021-02-25T19:04:30Z
user_7,TRIP,CAR,2021-02-25T19:04:30Z,2021-02-25T19:19:30Z
user_7,ACTIVITY,HOME,2021-02-25T19:19:30Z,2021-02-25T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-26T00:00:00Z,2021-02-26T10:11:00Z
user_7,TRIP,CAR,2021-02-26T10:11:00Z,2021-02-26T10:38:00Z
user_7,ACTIVITY,OTHER,2021-02-26T10:38:00Z,2021-02-26T10:40:00Z
user_7,TRIP,CAR,2021-02-26T10:40:00Z,2021-02-26T10:49:30Z
user_7,ACTIVITY,OTHER,2021-02-26T10:49:30Z,2021-02-26T10:59:00Z
user_7,TRIP,WALK,2021-02-26T10:59:00Z,2021-02-26T11:03:00Z
user_7,TRIP,CAR,2021-02-26T11:03:00Z,2021-02-26T11:10:00Z
user_7,ACTIVITY,HOME,2021-02-26T11:10:00Z,2021-02-26T14:47:30Z
user_7,TRIP,CAR,2021-02-26T14:47:30Z,2021-02-26T15:15:00Z
user_7,ACTIVITY,OTHER,2021-02-26T15:15:00Z,2021-02-26T17:59:00Z
user_7,TRIP,CAR,2021-02-26T17:59:00Z,2021-02-26T18:29:30Z
user_7,ACTIVITY,OTHER,2021-02-26T18:29:30Z,2021-02-26T18:39:30Z
user_7,TRIP,CAR,2021-02-26T18:39:30Z,2021-02-26T18:49:00Z
user_7,ACTIVITY,HOME,2021-02-26T18:49:00Z,2021-02-26T19:19:30Z
user_7,TRIP,CAR,2021-02-26T19:19:30Z,2021-02-26T19:47:30Z
user_7,ACTIVITY,OTHER,2021-02-26T19:47:30Z,2021-02-26T19:54:00Z
user_7,TRIP,CAR,2021-02-26T19:54:00Z,2021-02-26T20:03:30Z
user_7,ACTIVITY,OTHER,2021-02-26T20:03:30Z,2021-02-26T20:12:00Z
user_7,TRIP,CAR,2021-02-26T20:12:00Z,2021-02-26T20:19:00Z
user_7,ACTIVITY,SHOP,2021-02-26T20:19:00Z,2021-02-26T20:47:30Z
user_7,TRIP,CAR,2021-02-26T20:47:30Z,2021-02-26T21:39:00Z
user_7,ACTIVITY,HOME,2021-02-26T21:39:00Z,2021-02-26T23:59:59Z
user_7,ACTIVITY,HOME,2021-02-27T00:00:00Z,2021-02-27T07:42:00Z
user_7,TRIP,CAR,2021-02-27T07:42:00Z,2021-02-27T07:51:00Z
user_7,ACTIVITY,LEISURE_RECREATION,2021-02-27T07:51:00Z,2021-02-27T09:12:00Z
user_7,TRIP,CAR,2021-02-27T09:12:00Z,2021-02-27T09:38:30Z
user_7,ACTIVITY,OTHER,2021-02-27T09:38:30Z,2021-02-27T11:52:00Z
user_7,TRIP,CAR,2021-02-27T11:52:00Z,2021-02-27T12:14:30Z
user_7,ACTIVITY,HOME,2021-02-27T12:14:30Z,2021-02-27T12:49:30Z
user_7,TRIP,CAR,2021-02-27T12:49:30Z,2021-02-27T12:59:30Z
user_7,TRIP,WALK,2021-02-27T12:59:30Z,2021-02-27T13:03:30Z
user_7,ACTIVITY,OTHER,2021-02-27T13:03:30Z,2021-02-27T17:58:00Z
user_7,TRIP,CAR,2021-02-27T17:58:00Z,2021-02-27T18:09:00Z
user_7,ACTIVITY,HOME,2021-02-27T18:09:00Z,2021-02-27T18:42:00Z
user_7,TRIP,CAR,2021-02-27T18:42:00Z,2021-02-27T19:08:00Z
user_7,ACTIVITY,HOME,2021-02-27T19:08:00Z,2021-02-27T19:49:30Z
user_7,TRIP,CAR,2021-02-27T19:49:30Z,2021-02-27T20:02:30Z
user_7,ACTIVITY,OTHER,2021-02-27T20:02:30Z,2021-02-27T22:27:30Z
user_7,TRIP,CAR,2021-02-27T22:27:30Z,2021-02-27T22:40:30Z
